YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021
2021,MS,Mississippi,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,124.6,124.6,120.0,129.2,Race/Ethnicity,"White, non-Hispanic",28,CVD,CVD08,AGEADJRATE,RACE,WHT,46,43,43
2021,MS,Mississippi,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,18.0,18.0,15.1,21.3,Age,Age 18-44,28,CVD,CVD03,CRDPREV,AGE,AGE1844,46,43,43
2021,ME,Maine,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,141.1,141.1,134.5,147.6,Race/Ethnicity,"White, non-Hispanic",23,CVD,CVD08,CRDRATE,RACE,WHT,20,24,14
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.9,33.9,22.3,47.7,Race/Ethnicity,Hispanic,21,CVD,CVD04,CRDPREV,RACE,HIS,16,14,33
2021,KY,Kentucky,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,30.3,30.3,23.0,39.3,Race/Ethnicity,Hispanic,21,CVD,CVD09,CRDRATE,RACE,HIS,16,14,33
2021,KY,Kentucky,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,237.1,237.1,228.3,246.0,Age,Age 45-64,21,CVD,CVD09,CRDRATE,AGE,AGE4564,16,14,33
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,26.0,26.0,25.1,26.9,Overall,Overall,27,CVD,CVD04,AGEADJPREV,OVERALL,OVR,7,6,22
2021,MO,Missouri,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,53.0,53.0,50.5,55.5,Age,Age >=65,29,CVD,CVD03,CRDPREV,AGE,AGE65P,36,32,48
2021,KY,Kentucky,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,285.8,285.8,280.4,291.2,Race/Ethnicity,"White, non-Hispanic",21,CVD,CVD09,CRDRATE,RACE,WHT,16,14,33
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,42.0,42.0,37.1,47.0,Age,Age 18-44,24,CVD,CVD02,CRDPREV,AGE,AGE1844,10,11,9
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,70.2,70.2,65.5,74.5,Overall,Overall,22,CVD,CVD02,AGEADJPREV,OVERALL,OVR,50,49,47
2021,MS,Mississippi,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,87.6,87.6,84.4,90.2,Age,Age 45-64,28,CVD,CVD02,CRDPREV,AGE,AGE4564,46,43,43
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,37.4,37.4,24.7,52.0,Race/Ethnicity,"Multiracial, non-Hispanic",21,CVD,CVD03,AGEADJPREV,RACE,MRC,16,14,33
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,79.6,79.6,77.3,81.7,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD02,CRDPREV,RACE,WHT,10,11,9
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,40.7,40.7,38.6,42.9,Race/Ethnicity,"White, non-Hispanic",22,CVD,CVD04,CRDPREV,RACE,WHT,50,49,47
2021,ME,Maine,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.9,37.9,26.6,50.6,Race/Ethnicity,"Multiracial, non-Hispanic",23,CVD,CVD04,CRDPREV,RACE,MRC,20,24,14
2021,MO,Missouri,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,25.3,25.3,21.2,30.0,Race/Ethnicity,"Black, non-Hispanic",29,CVD,CVD04,CRDPREV,RACE,BLK,36,32,48
2021,LA,Louisiana,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,232.1,232.1,226.0,238.3,Sex,Female,22,CVD,CVD09,CRDRATE,SEX,SEXF,50,49,47
2021,ME,Maine,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,61.8,61.8,56.2,67.1,Sex,Female,23,CVD,CVD02,AGEADJPREV,SEX,SEXF,20,24,14
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,23.5,23.5,17.0,31.5,Race/Ethnicity,"Multiracial, non-Hispanic",27,CVD,CVD04,CRDPREV,RACE,MRC,7,6,22
2021,MO,Missouri,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,27.4,27.4,19.4,37.3,Race/Ethnicity,Hispanic,29,CVD,CVD04,CRDPREV,RACE,HIS,36,32,48
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,35.5,35.5,33.2,38.0,Age,Age 45-64,25,CVD,CVD01,CRDPREV,AGE,AGE4564,1,1,1
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,37.8,37.8,22.7,55.8,Race/Ethnicity,"Multiracial, non-Hispanic",21,CVD,CVD01,CRDPREV,RACE,MRC,16,14,33
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.2,81.2,78.4,83.7,Race/Ethnicity,"White, non-Hispanic",22,CVD,CVD02,CRDPREV,RACE,WHT,50,49,47
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,58.8,58.8,47.0,72.6,Race/Ethnicity,"Asian, non-Hispanic",27,CVD,CVD07,AGEADJRATE,RACE,ASN,7,6,22
2021,MO,Missouri,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,29.04,29.04,28.44,29.64,Sex,Female,29,CVD,CVD06,AGEADJRATE,SEX,SEXF,36,32,48
2021,LA,Louisiana,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,59.6,59.6,57.4,61.8,Overall,Overall,22,CVD,CVD07,CRDRATE,OVERALL,OVR,50,49,47
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,110.8,110.8,101.8,119.8,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD09,CRDRATE,RACE,BLK,1,1,1
2021,MI,Michigan,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,33.09,33.09,32.57,33.61,Sex,Female,26,CVD,CVD06,CRDRATE,SEX,SEXF,33,34,38
2021,KY,Kentucky,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,291.4,291.4,284.3,298.5,Sex,Male,21,CVD,CVD09,CRDRATE,SEX,SEXM,16,14,33
2021,ME,Maine,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,13.9,13.9,11.7,16.3,Age,Age 18-44,23,CVD,CVD04,CRDPREV,AGE,AGE1844,20,24,14
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,297.6,297.6,286.9,308.2,Age,Age >=65,24,CVD,CVD07,CRDRATE,AGE,AGE65P,10,11,9
2021,ME,Maine,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.7,42.7,37.8,47.6,Sex,Male,23,CVD,CVD07,CRDRATE,SEX,SEXM,20,24,14
2021,KY,Kentucky,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,30.94,30.94,30.11,31.77,Sex,Male,21,CVD,CVD06,AGEADJRATE,SEX,SEXM,16,14,33
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,34.5,34.5,31.3,37.7,Sex,Male,22,CVD,CVD04,AGEADJPREV,SEX,SEXM,50,49,47
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,30.4,30.4,28.8,32.1,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD03,AGEADJPREV,RACE,WHT,1,1,1
2021,MS,Mississippi,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.4,37.4,34.9,39.9,Sex,Female,28,CVD,CVD04,CRDPREV,SEX,SEXF,46,43,43
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,60.1,60.1,57.1,63.1,Sex,Male,22,CVD,CVD01,AGEADJPREV,SEX,SEXM,50,49,47
2021,MO,Missouri,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,145.8,145.8,141.7,150.0,Sex,Male,29,CVD,CVD08,AGEADJRATE,SEX,SEXM,36,32,48
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,62.4,62.4,60.5,64.2,Overall,Overall,27,CVD,CVD08,AGEADJRATE,OVERALL,OVR,7,6,22
2021,MS,Mississippi,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,72.3,72.3,68.2,76.4,Race/Ethnicity,"White, non-Hispanic",28,CVD,CVD07,CRDRATE,RACE,WHT,46,43,43
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,32.1,32.1,21.8,44.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",24,CVD,CVD03,AGEADJPREV,RACE,AIAN,10,11,9
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,66.0,66.0,43.5,96.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD07,AGEADJRATE,RACE,AIAN,7,6,22
2021,MO,Missouri,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,34.0,34.0,32.2,36.0,Sex,Female,29,CVD,CVD03,CRDPREV,SEX,SEXF,36,32,48
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,49.9,49.9,47.1,52.7,Sex,Male,25,CVD,CVD01,AGEADJPREV,SEX,SEXM,1,1,1
2021,ME,Maine,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,215.9,215.9,205.0,226.8,Sex,Female,23,CVD,CVD09,CRDRATE,SEX,SEXF,20,24,14
2021,KY,Kentucky,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,29.51,29.51,28.79,30.23,Sex,Female,21,CVD,CVD06,AGEADJRATE,SEX,SEXF,16,14,33
2021,MO,Missouri,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,70.53,70.53,50.22,90.84,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",29,CVD,CVD06,AGEADJRATE,RACE,AIAN,36,32,48
2021,MO,Missouri,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,225.2,225.2,219.9,230.4,Sex,Female,29,CVD,CVD09,CRDRATE,SEX,SEXF,36,32,48
2021,MI,Michigan,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,24.2,24.2,17.7,32.2,Race/Ethnicity,Hispanic,26,CVD,CVD04,AGEADJPREV,RACE,HIS,33,34,38
2021,ME,Maine,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,60.9,60.9,45.9,74.1,Race/Ethnicity,"Multiracial, non-Hispanic",23,CVD,CVD01,AGEADJPREV,RACE,MRC,20,24,14
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,44.8,44.8,31.5,58.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",24,CVD,CVD01,CRDPREV,RACE,AIAN,10,11,9
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,45.4,45.4,42.2,48.6,Age,Age 45-64,21,CVD,CVD04,CRDPREV,AGE,AGE4564,16,14,33
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,68.5,68.5,59.5,76.3,Race/Ethnicity,"Black, non-Hispanic",21,CVD,CVD01,AGEADJPREV,RACE,BLK,16,14,33
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,27.6,27.6,25.8,29.6,Sex,Female,25,CVD,CVD03,AGEADJPREV,SEX,SEXF,1,1,1
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,21.9,21.9,13.0,34.6,Race/Ethnicity,"Multiracial, non-Hispanic",25,CVD,CVD04,CRDPREV,RACE,MRC,1,1,1
2021,MI,Michigan,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,38.2,38.2,36.4,40.0,Sex,Male,26,CVD,CVD01,CRDPREV,SEX,SEXM,33,34,38
2021,MI,Michigan,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,33.6,33.6,29.8,37.7,Race/Ethnicity,"Black, non-Hispanic",26,CVD,CVD04,AGEADJPREV,RACE,BLK,33,34,38
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,32.2,32.2,26.8,37.7,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD07,AGEADJRATE,RACE,ASN,10,11,9
2021,MI,Michigan,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,209.6,209.6,207.1,212.2,Overall,Overall,26,CVD,CVD09,AGEADJRATE,OVERALL,OVR,33,34,38
2021,ME,Maine,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,59.9,59.9,42.2,75.4,Race/Ethnicity,"Multiracial, non-Hispanic",23,CVD,CVD02,AGEADJPREV,RACE,MRC,20,24,14
2021,MS,Mississippi,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,255.2,255.2,249.7,260.6,Overall,Overall,28,CVD,CVD09,AGEADJRATE,OVERALL,OVR,46,43,43
2021,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,54.88,54.88,49.12,60.63,Race/Ethnicity,Hispanic,25,CVD,CVD06,AGEADJRATE,RACE,HIS,1,1,1
2021,MS,Mississippi,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,299.6,299.6,293.3,305.8,Overall,Overall,28,CVD,CVD09,CRDRATE,OVERALL,OVR,46,43,43
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,47.0,47.0,38.3,55.7,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD02,AGEADJPREV,RACE,BLK,1,1,1
2021,MI,Michigan,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,54.5,54.5,40.2,68.0,Race/Ethnicity,"Multiracial, non-Hispanic",26,CVD,CVD02,CRDPREV,RACE,MRC,33,34,38
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,39.3,39.3,30.9,48.4,Race/Ethnicity,"Multiracial, non-Hispanic",24,CVD,CVD04,CRDPREV,RACE,MRC,10,11,9
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,63.2,63.2,55.4,70.4,Race/Ethnicity,Hispanic,24,CVD,CVD02,CRDPREV,RACE,HIS,10,11,9
2021,KY,Kentucky,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,57.11,57.11,53.38,60.83,Race/Ethnicity,"Black, non-Hispanic",21,CVD,CVD06,AGEADJRATE,RACE,BLK,16,14,33
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,71.0,71.0,61.5,80.6,Race/Ethnicity,Hispanic,24,CVD,CVD09,AGEADJRATE,RACE,HIS,10,11,9
2021,MO,Missouri,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,30.7,30.7,29.2,32.1,Overall,Overall,29,CVD,CVD03,AGEADJPREV,OVERALL,OVR,36,32,48
2021,LA,Louisiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,129.7,129.7,123.1,136.4,Age,Age 45-64,22,CVD,CVD08,CRDRATE,AGE,AGE4564,50,49,47
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,18.2,18.2,16.2,20.3,Age,Age 18-44,25,CVD,CVD03,CRDPREV,AGE,AGE1844,1,1,1
2021,MS,Mississippi,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.9,38.9,24.1,59.4,Race/Ethnicity,Hispanic,28,CVD,CVD08,AGEADJRATE,RACE,HIS,46,43,43
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,50.7,50.7,41.4,60.0,Race/Ethnicity,Hispanic,27,CVD,CVD02,CRDPREV,RACE,HIS,7,6,22
2021,MI,Michigan,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.8,31.8,30.3,33.3,Race/Ethnicity,"White, non-Hispanic",26,CVD,CVD03,AGEADJPREV,RACE,WHT,33,34,38
2021,MO,Missouri,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,15.5,15.5,13.9,17.2,Age,Age 18-44,29,CVD,CVD01,CRDPREV,AGE,AGE1844,36,32,48
2021,LA,Louisiana,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,44.9,44.9,35.5,56.1,Race/Ethnicity,Hispanic,22,CVD,CVD08,AGEADJRATE,RACE,HIS,50,49,47
2021,MI,Michigan,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,68.0,68.0,62.6,72.9,Sex,Female,26,CVD,CVD02,AGEADJPREV,SEX,SEXF,33,34,38
2021,LA,Louisiana,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.6,28.6,20.5,38.3,Race/Ethnicity,Hispanic,22,CVD,CVD03,AGEADJPREV,RACE,HIS,50,49,47
2021,MI,Michigan,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,116.5,116.5,114.6,118.4,Overall,Overall,26,CVD,CVD08,AGEADJRATE,OVERALL,OVR,33,34,38
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,49.3,49.3,47.6,51.1,Age,Age >=65,27,CVD,CVD04,CRDPREV,AGE,AGE65P,7,6,22
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,77.5,77.5,62.9,87.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD02,CRDPREV,RACE,AIAN,7,6,22
2021,MI,Michigan,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,46.8,46.8,41.2,52.5,Race/Ethnicity,Hispanic,26,CVD,CVD08,CRDRATE,RACE,HIS,33,34,38
2021,ME,Maine,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.7,33.7,31.7,35.7,Sex,Female,23,CVD,CVD04,CRDPREV,SEX,SEXF,20,24,14
2021,MN,Minnesota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,28.79,28.79,27.99,29.6,Sex,Male,27,CVD,CVD06,AGEADJRATE,SEX,SEXM,7,6,22
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,48.5,48.5,46.8,50.3,Sex,Female,24,CVD,CVD01,AGEADJPREV,SEX,SEXF,10,11,9
2021,ME,Maine,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,274.2,274.2,261.7,286.7,Sex,Male,23,CVD,CVD09,CRDRATE,SEX,SEXM,20,24,14
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.1,33.1,31.6,34.5,Race/Ethnicity,"White, non-Hispanic",27,CVD,CVD07,AGEADJRATE,RACE,WHT,7,6,22
2021,KY,Kentucky,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,27.49,27.49,26.77,28.21,Sex,Male,21,CVD,CVD06,CRDRATE,SEX,SEXM,16,14,33
2021,KY,Kentucky,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,83.6,83.6,80.2,86.6,Sex,Female,21,CVD,CVD02,CRDPREV,SEX,SEXF,16,14,33
2021,MO,Missouri,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,256.4,256.4,250.9,262.0,Sex,Male,29,CVD,CVD09,AGEADJRATE,SEX,SEXM,36,32,48
